LineId,Date,Time,time_zone,Level,Component,log_tag,Content,EventId,EventTemplate
1845,2021-12-20,18:07:09.548,PST,INFO,3270-51,MappingAutoSrdcXMLReader,"Adding AutoSRDC : Name ->ora1578Filename -> srdc_ora1578auto.xmlParameters ->database,event_time",7518d9e9,Adding AutoSRDC : Name ->ora<*>Filename -> srdc<*>time
1846,2021-12-20,18:07:09.548,PST,INFO,3270-51,Global,isNonSRDCEvent - true,f409e22f,isNonSRDCEvent - <*>
1847,2021-12-20,18:07:09.548,PST,INFO,3270-51,Global,Adding event to localEventsForMC on den00xrz,bbac7bd8,Adding event to localEventsForMC on den<*>xrz
1848,2021-12-20,18:07:09.548,PST,INFO,3270-51,Global,Adding event to localEventsForMC with collection id 20211221020708 - ORA-00257: archiver error,b1d51b8d,Adding event to localEventsForMC with collection id <*> - ORA-<*>: archiver error
1849,2021-12-20,18:07:09.548,PST,INFO,3270-51,Global,AddToCriticalEvents collectionId - 20211221020708,46f5ada1,AddToCriticalEvents collectionId - <*>
1850,2021-12-20,18:07:09.548,PST,INFO,3270-51,DriverClassMT,Added CriticalEvent - Collection ID : 20211221020708den00xrz,74df8d8e,Added CriticalEvent - Collection ID : <*>den<*>xrz
1851,2021-12-20,18:07:09.548,PST,INFO,3270-628,TrimZipHandler,Starting : criticalEventsID : 20211221020708,36cc7433,Starting : criticalEventsID : <*>
1852,2021-12-20,18:07:09.548,PST,INFO,3270-51,DriverClassMT,"Indexing the record - {""data_type"": ""event"",""hostname"": ""den00xrz"",""timestamp"": 20211221020706000,""event_id"": ""2895A0C752EDD264E0530B98EB0A7E1E"",""name"": ""ORA-00257"",""content"": ""ORA-00257: archiver error"",""collectionid"": ""20211221020708den00xrz"",""source"": ""alert_orcl1.log"",""source_path"": ""/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log"",""source_type"": ""Alert Log - DB"",""component"": ""RDBMS"",""database"": ""orcl"",""instance"": ""orcl1"",""flood_controlled"": ""false"",""alertlevel"": 1}",25054522,"Indexing the record - {""data<*>path"": <*>"
1853,2021-12-20,18:07:09.548,PST,INFO,3270-628,TrimZipHandler,Sleeping for 5 minutes to collect events,5f7d79f4,Sleeping for <*> minutes to collect events
1854,2021-12-20,18:07:09.566,PST,INFO,3270-51,FloodControlManager,"Checking FC Event : ORA-00481, Component : orcl, Arg : null, Event Date : Mon Dec 20 18:07:06 PST 2021",c0328468,Checking FC Event : <*> Component : <*> Arg : <*> Event Date : Mon Dec <*> <*>:<*>:<*> PST <*>
1855,2021-12-20,18:07:09.567,PST,INFO,3270-51,DriverClassMT,"Check incidents cmd: /opt/oracle.ahf/ahf/bin/ahfctl  adrci, -ohome, /scratch/u01/app/db/product, -adrbase, /scratch/u01/app/db_base, -adrhome, /scratch/u01/app/db_base/diag/rdbms/orcl/orcl1, -execute, show incidents -p ""error_number = 00481 and create_time between '2021-12-21 02:07:05.000000 +00:00' and '2021-12-21 02:07:08.000000 +00:00' and flood_controlled = 1"" -mode brief",81456db7,Check incidents cmd: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*>
1856,2021-12-20,18:07:10.457,PST,INFO,3270-51,DriverClassMT,AddCriticalEvent : 2021-12-21T02:07:06Z : /scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log : ORA-00481: LMON process terminated with error,c694a7e8,AddCriticalEvent : <*> : <*>
1857,2021-12-20,18:07:10.461,PST,INFO,3270-51,Global,"adding to queueORA-00481: LMON process terminated with error, Event NameORA-00481",2f5bbb9f,adding to queueORA-<*>: <*> <*> <*> <*> <*> Event NameORA-<*>
1858,2021-12-20,18:07:10.461,PST,INFO,3270-51,Global,Setting CriticalEventsID for valid Critical Event,88c89481,Setting CriticalEventsID for valid Critical Event
1859,2021-12-20,18:07:10.461,PST,INFO,3270-51,Global,CriticalEventsID : 20211221020708,4e3ef687,CriticalEventsID : <*>
1860,2021-12-20,18:07:10.462,PST,INFO,3270-51,Global,SRDCCriticalEventsID : {},1707c1ae,SRDCCriticalEventsID : <*>
1861,2021-12-20,18:07:10.462,PST,INFO,3270-51,Global,CriticalEvents is not null size : 1,2b65e3e5,CriticalEvents is not null size : <*>
1862,2021-12-20,18:07:10.462,PST,INFO,3270-51,Global,Adding critical event: ORA-00481: LMON process terminated with errorTime: 2021-12-21T02:07:06Z,d264fb43,Adding critical event: ORA-<*>: <*> <*> <*> <*> <*> <*>-<*>-<*>T<*>:<*>:<*>Z
1863,2021-12-20,18:07:10.487,PST,INFO,3270-51,Global,isNonSRDCEvent - true,f409e22f,isNonSRDCEvent - <*>
1864,2021-12-20,18:07:10.487,PST,INFO,3270-51,Global,Adding event to localEventsForMC on den00xrz,bbac7bd8,Adding event to localEventsForMC on den<*>xrz
1865,2021-12-20,18:07:10.487,PST,INFO,3270-51,Global,Adding event to localEventsForMC with collection id 20211221020708 - ORA-00481: LMON process terminated with error,be878e33,Adding event to localEventsForMC with collection id <*> - <*> <*> <*> <*> <*> <*>
1866,2021-12-20,18:07:10.487,PST,INFO,3270-51,Global,AddToCriticalEvents collectionId - 20211221020708,46f5ada1,AddToCriticalEvents collectionId - <*>
1867,2021-12-20,18:07:10.487,PST,INFO,3270-51,DriverClassMT,Added CriticalEvent - Collection ID : 20211221020708den00xrz,74df8d8e,Added CriticalEvent - Collection ID : <*>den<*>xrz
1868,2021-12-20,18:07:10.488,PST,INFO,3270-51,DriverClassMT,"Indexing the record - {""data_type"": ""event"",""hostname"": ""den00xrz"",""timestamp"": 20211221020706000,""event_id"": ""D2520839E2137DE9E0431FC0E50A26B5"",""name"": ""ORA-00481"",""content"": ""ORA-00481: LMON process terminated with error"",""collectionid"": ""20211221020708den00xrz"",""source"": ""alert_orcl1.log"",""source_path"": ""/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log"",""source_type"": ""Alert Log - DB"",""component"": ""RDBMS"",""database"": ""orcl"",""instance"": ""orcl1"",""flood_controlled"": ""false"",""alertlevel"": 1}",25054522,"Indexing the record - {""data<*>path"": <*>"
1869,2021-12-20,18:07:10.523,PST,INFO,3270-51,FloodControlManager,"Checking FC Event : ORA-00490, Component : orcl, Arg : null, Event Date : Mon Dec 20 18:07:06 PST 2021",c0328468,Checking FC Event : <*> Component : <*> Arg : <*> Event Date : Mon Dec <*> <*>:<*>:<*> PST <*>
1870,2021-12-20,18:07:10.524,PST,INFO,3270-51,DriverClassMT,"Check incidents cmd: /opt/oracle.ahf/ahf/bin/ahfctl  adrci, -ohome, /scratch/u01/app/db/product, -adrbase, /scratch/u01/app/db_base, -adrhome, /scratch/u01/app/db_base/diag/rdbms/orcl/orcl1, -execute, show incidents -p ""error_number = 00490 and create_time between '2021-12-21 02:07:05.000000 +00:00' and '2021-12-21 02:07:08.000000 +00:00' and flood_controlled = 1"" -mode brief",81456db7,Check incidents cmd: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*>
1871,2021-12-20,18:07:11.538,PST,INFO,3270-51,DriverClassMT,AddCriticalEvent : 2021-12-21T02:07:06Z : /scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log : ORA-00490: PSP process terminated with error,c694a7e8,AddCriticalEvent : <*> : <*>
1872,2021-12-20,18:07:11.540,PST,INFO,3270-51,Global,"adding to queueORA-00490: PSP process terminated with error, Event NameORA-00490",2f5bbb9f,adding to queueORA-<*>: <*> <*> <*> <*> <*> Event NameORA-<*>
1873,2021-12-20,18:07:11.540,PST,INFO,3270-51,Global,Setting CriticalEventsID for valid Critical Event,88c89481,Setting CriticalEventsID for valid Critical Event
1874,2021-12-20,18:07:11.540,PST,INFO,3270-51,Global,CriticalEventsID : 20211221020708,4e3ef687,CriticalEventsID : <*>
1875,2021-12-20,18:07:11.540,PST,INFO,3270-51,Global,SRDCCriticalEventsID : {},1707c1ae,SRDCCriticalEventsID : <*>
1876,2021-12-20,18:07:11.540,PST,INFO,3270-51,Global,CriticalEvents is not null size : 2,2b65e3e5,CriticalEvents is not null size : <*>
1877,2021-12-20,18:07:11.540,PST,INFO,3270-51,Global,Adding critical event: ORA-00490: PSP process terminated with errorTime: 2021-12-21T02:07:06Z,d264fb43,Adding critical event: ORA-<*>: <*> <*> <*> <*> <*> <*>-<*>-<*>T<*>:<*>:<*>Z
1878,2021-12-20,18:07:11.542,PST,INFO,3270-51,Global,isNonSRDCEvent - true,f409e22f,isNonSRDCEvent - <*>
1879,2021-12-20,18:07:11.542,PST,INFO,3270-51,Global,Adding event to localEventsForMC on den00xrz,bbac7bd8,Adding event to localEventsForMC on den<*>xrz
1880,2021-12-20,18:07:11.542,PST,INFO,3270-51,Global,Adding event to localEventsForMC with collection id 20211221020708 - ORA-00490: PSP process terminated with error,be878e33,Adding event to localEventsForMC with collection id <*> - <*> <*> <*> <*> <*> <*>
1881,2021-12-20,18:07:11.542,PST,INFO,3270-51,Global,AddToCriticalEvents collectionId - 20211221020708,46f5ada1,AddToCriticalEvents collectionId - <*>
1882,2021-12-20,18:07:11.542,PST,INFO,3270-51,DriverClassMT,Added CriticalEvent - Collection ID : 20211221020708den00xrz,74df8d8e,Added CriticalEvent - Collection ID : <*>den<*>xrz
1883,2021-12-20,18:07:11.542,PST,INFO,3270-51,DriverClassMT,"Indexing the record - {""data_type"": ""event"",""hostname"": ""den00xrz"",""timestamp"": 20211221020706000,""event_id"": ""D2520839E2137DE9E0431FC0E50A26B5"",""name"": ""ORA-00490"",""content"": ""ORA-00490: PSP process terminated with error"",""collectionid"": ""20211221020708den00xrz"",""source"": ""alert_orcl1.log"",""source_path"": ""/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log"",""source_type"": ""Alert Log - DB"",""component"": ""RDBMS"",""database"": ""orcl"",""instance"": ""orcl1"",""flood_controlled"": ""false"",""alertlevel"": 1}",25054522,"Indexing the record - {""data<*>path"": <*>"
1884,2021-12-20,18:07:11.709,PST,INFO,3270-51,FloodControlManager,"Checking FC Event : ORA-00494, Component : orcl, Arg : null, Event Date : Mon Dec 20 18:07:06 PST 2021",c0328468,Checking FC Event : <*> Component : <*> Arg : <*> Event Date : Mon Dec <*> <*>:<*>:<*> PST <*>
1885,2021-12-20,18:07:11.749,PST,INFO,3270-51,DriverClassMT,"Check incidents cmd: /opt/oracle.ahf/ahf/bin/ahfctl  adrci, -ohome, /scratch/u01/app/db/product, -adrbase, /scratch/u01/app/db_base, -adrhome, /scratch/u01/app/db_base/diag/rdbms/orcl/orcl1, -execute, show incidents -p ""error_number = 00494 and create_time between '2021-12-21 02:07:05.000000 +00:00' and '2021-12-21 02:07:08.000000 +00:00' and flood_controlled = 1"" -mode brief",81456db7,Check incidents cmd: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*>
1886,2021-12-20,18:07:11.770,PST,INFO,3270-631,CRSUtil,OLSNode : den00xrz,3666c929,OLSNode : den<*>xrz
1887,2021-12-20,18:07:11.773,PST,INFO,3270-631,TFAMonitor,AutoSyncCertificatesThread  Cluster Nodes :  den00xrz,f4770e14,AutoSyncCertificatesThread Cluster Nodes : den<*>xrz
1888,2021-12-20,18:07:11.773,PST,INFO,3270-631,TFAMonitor,AutoSyncCertificatesThread  TFA Node List :  den00xrz,d73e5415,AutoSyncCertificatesThread TFA Node List : den<*>xrz
1889,2021-12-20,18:07:12.743,PST,INFO,3270-51,DriverClassMT,AddCriticalEvent : 2021-12-21T02:07:06Z : /scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log : ORA-00494: enqueue held for too long more than seconds by osid,c694a7e8,AddCriticalEvent : <*> : <*>
1890,2021-12-20,18:07:12.744,PST,INFO,3270-51,Global,"adding to queueORA-00494: enqueue held for too long more than seconds by osid, Event NameORA-00494",66879491,adding to queueORA-<*>: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> Event NameORA-<*>
1891,2021-12-20,18:07:12.744,PST,INFO,3270-51,Global,Setting CriticalEventsID for valid Critical Event,88c89481,Setting CriticalEventsID for valid Critical Event
1892,2021-12-20,18:07:12.744,PST,INFO,3270-51,Global,CriticalEventsID : 20211221020708,4e3ef687,CriticalEventsID : <*>
1893,2021-12-20,18:07:12.744,PST,INFO,3270-51,Global,SRDCCriticalEventsID : {},1707c1ae,SRDCCriticalEventsID : <*>
1894,2021-12-20,18:07:12.745,PST,INFO,3270-51,Global,CriticalEvents is not null size : 3,2b65e3e5,CriticalEvents is not null size : <*>
1895,2021-12-20,18:07:12.745,PST,INFO,3270-51,Global,Adding critical event: ORA-00494: enqueue held for too long more than seconds by osidTime: 2021-12-21T02:07:06Z,76a7a81c,Adding critical event: ORA-<*>: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>-<*>-<*>T<*>:<*>:<*>Z
1896,2021-12-20,18:07:12.751,PST,INFO,3270-51,Global,isNonSRDCEvent - true,f409e22f,isNonSRDCEvent - <*>
1897,2021-12-20,18:07:12.751,PST,INFO,3270-51,Global,Adding event to localEventsForMC on den00xrz,bbac7bd8,Adding event to localEventsForMC on den<*>xrz
1898,2021-12-20,18:07:12.751,PST,INFO,3270-51,Global,Adding event to localEventsForMC with collection id 20211221020708 - ORA-00494: enqueue held for too long more than seconds by osid,f4ae6f7d,Adding event to localEventsForMC with collection id <*> - ORA-<*>: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
1899,2021-12-20,18:07:12.751,PST,INFO,3270-51,Global,AddToCriticalEvents collectionId - 20211221020708,46f5ada1,AddToCriticalEvents collectionId - <*>
1900,2021-12-20,18:07:12.751,PST,INFO,3270-51,DriverClassMT,Added CriticalEvent - Collection ID : 20211221020708den00xrz,74df8d8e,Added CriticalEvent - Collection ID : <*>den<*>xrz
1901,2021-12-20,18:07:12.751,PST,INFO,3270-51,DriverClassMT,"Indexing the record - {""data_type"": ""event"",""hostname"": ""den00xrz"",""timestamp"": 20211221020706000,""event_id"": ""D2E9EFB5CC987AC6E0431FC0E50A0622"",""name"": ""ORA-00494"",""content"": ""ORA-00494: enqueue held for too long more than seconds by osid"",""collectionid"": ""20211221020708den00xrz"",""source"": ""alert_orcl1.log"",""source_path"": ""/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log"",""source_type"": ""Alert Log - DB"",""component"": ""RDBMS"",""database"": ""orcl"",""instance"": ""orcl1"",""flood_controlled"": ""false"",""alertlevel"": 1}",25054522,"Indexing the record - {""data<*>path"": <*>"
1902,2021-12-20,18:07:12.785,PST,INFO,3270-51,FloodControlManager,"Match found for Regex : \ ?( a-zA-Z:_\-0-9 {2,})?\ , Event Arg : kghfrf1",4054c04b,"Match found for Regex : \ ?( a-zA-Z:_\-<*>-<*> {<*>,})?\ , Event Arg : <*>"
1903,2021-12-20,18:07:12.785,PST,INFO,3270-51,FloodControlManager,"Checking FC Event : ORA-00600, Component : orcl, Arg : kghfrf1, Event Date : Mon Dec 20 18:07:06 PST 2021",c0328468,Checking FC Event : <*> Component : <*> Arg : <*> Event Date : Mon Dec <*> <*>:<*>:<*> PST <*>
1904,2021-12-20,18:07:12.786,PST,INFO,3270-51,DriverClassMT,"Check incidents cmd: /opt/oracle.ahf/ahf/bin/ahfctl  adrci, -ohome, /scratch/u01/app/db/product, -adrbase, /scratch/u01/app/db_base, -adrhome, /scratch/u01/app/db_base/diag/rdbms/orcl/orcl1, -execute, show incidents -p ""error_number = 00600 and create_time between '2021-12-21 02:07:05.000000 +00:00' and '2021-12-21 02:07:08.000000 +00:00' and flood_controlled = 1"" -mode brief",81456db7,Check incidents cmd: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*>
1905,2021-12-20,18:07:14.024,PST,INFO,3270-51,DriverClassMT,"AddCriticalEvent : 2021-12-21T02:07:06Z : /scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log : ORA-00600: internal error code, arguments:  kghfrf1 ,   ,   ,",c694a7e8,AddCriticalEvent : <*> : <*>
1906,2021-12-20,18:07:14.025,PST,INFO,3270-51,Global,"adding to queueORA-00600: internal error code, arguments:  kghfrf1 ,   ,   ,   , Event NameORA-00600",3f0a5c88,"adding to queueORA-<*>: <*> <*> <*> arguments: <*> , , , , Event NameORA-<*>"
1907,2021-12-20,18:07:14.025,PST,INFO,3270-51,Global,Setting CriticalEventsID for valid Critical Event,88c89481,Setting CriticalEventsID for valid Critical Event
1908,2021-12-20,18:07:14.025,PST,INFO,3270-51,Global,CriticalEventsID : 20211221020708,4e3ef687,CriticalEventsID : <*>
1909,2021-12-20,18:07:14.025,PST,INFO,3270-51,Global,SRDCCriticalEventsID : {},1707c1ae,SRDCCriticalEventsID : <*>
1910,2021-12-20,18:07:14.026,PST,INFO,3270-51,Global,CriticalEvents is not null size : 4,2b65e3e5,CriticalEvents is not null size : <*>
1911,2021-12-20,18:07:14.026,PST,INFO,3270-51,Global,"Adding critical event: ORA-00600: internal error code, arguments:  kghfrf1 ,   ,   ,   Time: 2021-12-21T02:07:06Z",18bb5310,"Adding critical event: ORA-<*>: <*> <*> <*> arguments: <*> , , , Time: <*>-<*>-<*>T<*>:<*>:<*>Z"
1912,2021-12-20,18:07:14.027,PST,INFO,3270-51,Global,isNonSRDCEvent - false,f409e22f,isNonSRDCEvent - <*>
1913,2021-12-20,18:07:14.027,PST,INFO,3270-51,Global,AddToCriticalEvents collectionId - 20211221020708,46f5ada1,AddToCriticalEvents collectionId - <*>
1914,2021-12-20,18:07:14.027,PST,INFO,3270-51,Global,Setting SRDCCriticalEventID in getSrdcCriticalEventsID,534f2396,Setting <*> in <*>
1915,2021-12-20,18:07:15.027,PST,INFO,3270-51,Global,Setting srdcCriticalEventsID: 20211221020714,f6f6a8f4,Setting <*> <*>
1916,2021-12-20,18:07:15.027,PST,INFO,3270-51,Global,srdcCriticalEventsID : 20211221020714,23ace189,srdcCriticalEventsID : <*>
1917,2021-12-20,18:07:15.028,PST,INFO,3270-51,DriverClassMT,Added CriticalEvent - Collection ID : 20211221020714den00xrz,74df8d8e,Added CriticalEvent - Collection ID : <*>den<*>xrz
1918,2021-12-20,18:07:15.028,PST,INFO,3270-51,DriverClassMT,"Indexing the record - {""data_type"": ""event"",""hostname"": ""den00xrz"",""timestamp"": 20211221020706000,""event_id"": ""C0DA322EA7CF0589E0431FC0E50AE7D3"",""name"": ""ORA-00600"",""content"": ""ORA-00600: internal error code, arguments:  kghfrf1 ,   ,   ,   "",""collectionid"": ""20211221020714den00xrz"",""source"": ""alert_orcl1.log"",""source_path"": ""/scratch/u01/app/db_base/diag/rdbms/orcl/orcl1/trace/alert_orcl1.log"",""source_type"": ""Alert Log - DB"",""component"": ""RDBMS"",""database"": ""orcl"",""instance"": ""orcl1"",""flood_controlled"": ""false"",""alertlevel"": 1}",25054522,"Indexing the record - {""data<*>path"": <*>"
1919,2021-12-20,18:07:15.075,PST,INFO,3270-51,FloodControlManager,"Match found for Regex : \ ?( a-zA-Z:_\-0-9 {2,})?\ , Event Arg : 700",4054c04b,"Match found for Regex : \ ?( a-zA-Z:_\-<*>-<*> {<*>,})?\ , Event Arg : <*>"
1920,2021-12-20,18:07:15.076,PST,INFO,3270-51,FloodControlManager,"Checking FC Event : ORA-00700, Component : orcl, Arg : 700, Event Date : Mon Dec 20 18:07:06 PST 2021",c0328468,Checking FC Event : <*> Component : <*> Arg : <*> Event Date : Mon Dec <*> <*>:<*>:<*> PST <*>
